"airportCode","airportName","cityName","countryName","countryCode","latitude","longitude","geometry"
SWGN	Araguaina	Araguaina	Brazil	BRA	-7.2283333333333335	-48.240833333333335	type:Point,coordinates:[-48.240833333333335,-7.2283333333333335]	
SWIN	Faz. Itamarati Norte	Campo Novo Do Parecis	Brazil	BRA	-14.24472222222222	-57.992222222222225	type:Point,coordinates:[-57.992222222222225,-14.24472222222222]	
SWGI	Gurupi	Gurupi	Brazil	BRA	-11.739166666666666	-49.132222222222225	type:Point,coordinates:[-49.132222222222225,-11.739166666666666]	
SWFX	Sao Felix Do Araguaia	Sao Felix Do Araguaia	Brazil	BRA	-11.631944444444445	-50.68833333333333	type:Point,coordinates:[-50.68833333333333,-11.631944444444445]	
SWFR	Formosa	Formosa	Brazil	BRA	-15.556111111111111	-47.34527777777778	type:Point,coordinates:[-47.34527777777778,-15.556111111111111]	
SWEI	Eirunepe	Eirunepe	Brazil	BRA	-6.637499999999999	-69.88305555555554	type:Point,coordinates:[-69.88305555555554,-6.637499999999999]	
SWEE	Estirao Do Equador	Atalaia Do Norte	Brazil	BRA	-4.528611111111111	-71.56555555555555	type:Point,coordinates:[-71.56555555555555,-4.528611111111111]	
SWDM	Diamantino	Diamantino	Brazil	BRA	-14.376944444444446	-56.400555555555556	type:Point,coordinates:[-56.400555555555556,-14.376944444444446]	
SWCB	Campos Belos	Campos Belos	Brazil	BRA	-13.008888888888889	-46.77472222222222	type:Point,coordinates:[-46.77472222222222,-13.008888888888889]	
SWCA	Carauari	Carauari	Brazil	BRA	-4.878611111111112	-66.89555555555556	type:Point,coordinates:[-66.89555555555556,-4.878611111111112]	
SWBR	Borba	Borba	Brazil	BRA	-4.408611111111111	-59.59777777777778	type:Point,coordinates:[-59.59777777777778,-4.408611111111111]	
SWBI	Barreirinha	Barreirinha	Brazil	BRA	-2.796111111111111	-57.05611111111111	type:Point,coordinates:[-57.05611111111111,-2.796111111111111]	
SWBC	Barcelos	Barcelos	Brazil	BRA	-0.9811111111111112	-62.919444444444444	type:Point,coordinates:[-62.919444444444444,-0.9811111111111112]	
SWBA	Buriti Alegre	Buriti Alegre	Brazil	BRA	-18.125555555555557	-49.04277777777778	type:Point,coordinates:[-49.04277777777778,-18.125555555555557]	
SSZW	Ponta Grossa	Ponta Grossa	Brazil	BRA	-25.18777777777778	-50.144444444444446	type:Point,coordinates:[-50.144444444444446,-25.18777777777778]	
SSZR	Santa Rosa	Santa Rosa	Brazil	BRA	-27.90888888888889	-54.52222222222222	type:Point,coordinates:[-54.52222222222222,-27.90888888888889]	
SSZQ	Faz. Panorama	Bela Vista	Brazil	BRA	-22.03888888888889	-56.269444444444446	type:Point,coordinates:[-56.269444444444446,-22.03888888888889]	
SWVB	Vila Bela da SS. Trindade	Vila Bela	Brazil	BRA	-15.015277777777778	-59.967222222222226	type:Point,coordinates:[-59.967222222222226,-15.015277777777778]	
SSXD	Sarandi	Sarandi	Brazil	BRA	-27.981111111111108	-52.86361111111111	type:Point,coordinates:[-52.86361111111111,-27.981111111111108]	
SSUV	Uniao Da Vitoria	Uniao Da Vitoria	Brazil	BRA	-26.231666666666666	-51.06888888888889	type:Point,coordinates:[-51.06888888888889,-26.231666666666666]	
SSSS	Sao Francisco do Sul	Sao Francisco do Sul	Brazil	BRA	-26.22111111111111	-48.56444444444444	type:Point,coordinates:[-48.56444444444444,-26.22111111111111]	
SSSD	Soledade	Soledade	Brazil	BRA	-28.863055555555558	-52.54055555555556	type:Point,coordinates:[-52.54055555555556,-28.863055555555558]	
SWPA	Pedro Afonso	Pedro Afonso	Brazil	BRA	-8.979444444444445	-48.17361111111111	type:Point,coordinates:[-48.17361111111111,-8.979444444444445]	
SSSC	Santa Cruz Do Sul	Santa Cruz Do Sul	Brazil	BRA	-29.683611111111112	-52.41222222222222	type:Point,coordinates:[-52.41222222222222,-29.683611111111112]	
SSSA	Faz. Sant'Anna do Apa	Bela Vista	Brazil	BRA	-21.99361111111111	-56.239444444444445	type:Point,coordinates:[-56.239444444444445,-21.99361111111111]	
SSRS	Barreirinhas	Barreirinhas	Brazil	BRA	-2.756666666666667	-42.80444444444444	type:Point,coordinates:[-42.80444444444444,-2.756666666666667]	
SSRK	Campo Alegre de Lourdes	Campo Alegre de Lourdes	Brazil	BRA	-9.516111111111112	-42.995555555555555	type:Point,coordinates:[-42.995555555555555,-9.516111111111112]	
SSRE	Realeza	Realeza	Brazil	BRA	-25.800555555555555	-53.513888888888886	type:Point,coordinates:[-53.513888888888886,-25.800555555555555]	
SSQT	Castro	Castro	Brazil	BRA	-24.8075	-49.96027777777778	type:Point,coordinates:[-49.96027777777778,-24.8075]	
SSQM	Tanque Novo	Tanque Novo	Brazil	BRA	-13.545833333333333	-42.480000000000004	type:Point,coordinates:[-42.480000000000004,-13.545833333333333]	
SSPL	Palmeira Das Missoes	Palmeira Das Missoes	Brazil	BRA	-27.901666666666664	-53.32888888888889	type:Point,coordinates:[-53.32888888888889,-27.901666666666664]	
SSPI	Paranavai	Paranavai	Brazil	BRA	-23.091666666666665	-52.48444444444444	type:Point,coordinates:[-52.48444444444444,-23.091666666666665]	
SSOG	Arapongas	Arapongas	Brazil	BRA	-23.355833333333333	-51.490833333333335	type:Point,coordinates:[-51.490833333333335,-23.355833333333333]	
SWST	Santa Terezinha	Santa Terezinha	Brazil	BRA	-10.464722222222221	-50.51861111111111	type:Point,coordinates:[-50.51861111111111,-10.464722222222221]	
SSOE	Sao Miguel Do Oeste	Sao Miguel Do Oeste	Brazil	BRA	-26.78111111111111	-53.50333333333333	type:Point,coordinates:[-53.50333333333333,-26.78111111111111]	
SSNQ	Nioaque	Nioaque	Brazil	BRA	-21.184722222222224	-55.83305555555556	type:Point,coordinates:[-55.83305555555556,-21.184722222222224]	
SSMY	Sao Miguel Do Iguacu	Sao Miguel Do Iguacu	Brazil	BRA	-25.392777777777777	-54.26833333333333	type:Point,coordinates:[-54.26833333333333,-25.392777777777777]	
SSMT	Mostardas	Mostardas	Brazil	BRA	-31.104166666666668	-50.91222222222222	type:Point,coordinates:[-50.91222222222222,-31.104166666666668]	
SSMJ	Maracaju	Maracaju	Brazil	BRA	-21.633888888888887	-55.144999999999996	type:Point,coordinates:[-55.144999999999996,-21.633888888888887]	
SSLS	Ruy Barbosa	Ruy Barbosa	Brazil	BRA	-12.27138888888889	-40.53055555555555	type:Point,coordinates:[-40.53055555555555,-12.27138888888889]	
SSLN	Lontras	Lontras	Brazil	BRA	-27.160277777777775	-49.54333333333333	type:Point,coordinates:[-49.54333333333333,-27.160277777777775]	
SSKW	Cacoal	Cacoal	Brazil	BRA	-11.495555555555555	-61.450833333333335	type:Point,coordinates:[-61.450833333333335,-11.495555555555555]	
SSKU	Lauro Antonio da Costa	Curitibanos	Brazil	BRA	-27.287222222222223	-50.60388888888889	type:Point,coordinates:[-50.60388888888889,-27.287222222222223]	
SSKS	Cachoeira Do Sul	Cachoeira Do Sul	Brazil	BRA	-30.002222222222223	-52.94027777777777	type:Point,coordinates:[-52.94027777777777,-30.002222222222223]	
SSKK	Capao Da Canoa	Capao Da Canoa	Brazil	BRA	-29.76361111111111	-50.036944444444444	type:Point,coordinates:[-50.036944444444444,-29.76361111111111]	
SSKG	Santa Maria	Campo Grande	Brazil	BRA	-20.505555555555556	-54.52472222222222	type:Point,coordinates:[-54.52472222222222,-20.505555555555556]	
SWVC	Vila Rica	Vila Rica	Brazil	BRA	-9.979444444444445	-51.14222222222222	type:Point,coordinates:[-51.14222222222222,-9.979444444444445]	
SSJI	Jardim	Jardim	Brazil	BRA	-21.493333333333336	-56.15333333333333	type:Point,coordinates:[-56.15333333333333,-21.493333333333336]	
SSZT	Faz. Sao Joao	Aguas De Santa Barbara	Brazil	BRA	-22.79416666666667	-49.34111111111111	type:Point,coordinates:[-49.34111111111111,-22.79416666666667]	
SSIO	Candiota	Candiota	Brazil	BRA	-31.49416666666667	-53.69083333333333	type:Point,coordinates:[-53.69083333333333,-31.49416666666667]	
SSIJ	Ijui	Ijui	Brazil	BRA	-28.37	-53.845555555555556	type:Point,coordinates:[-53.845555555555556,-28.37]	
SSIE	Teruel Ipanema Estancia	Campo Grande	Brazil	BRA	-20.599444444444444	-54.6025	type:Point,coordinates:[-54.6025,-20.599444444444444]	
SSGV	Getulio Vargas	Getulio Vargas	Brazil	BRA	-27.863333333333333	-52.18555555555555	type:Point,coordinates:[-52.18555555555555,-27.863333333333333]	
SWPM	Pimenta Bueno	Pimenta Bueno	Brazil	BRA	-11.641666666666666	-61.18111111111111	type:Point,coordinates:[-61.18111111111111,-11.641666666666666]	
SSGA	Garibaldi	Garibaldi	Brazil	BRA	-29.26833333333333	-51.532222222222224	type:Point,coordinates:[-51.532222222222224,-29.26833333333333]	
SSFK	Forte Coimbra	Corumba	Brazil	BRA	-19.90611111111111	-57.779444444444444	type:Point,coordinates:[-57.779444444444444,-19.90611111111111]	
SSFB	Francisco Beltrao	Francisco Beltrao	Brazil	BRA	-26.059444444444445	-53.06388888888888	type:Point,coordinates:[-53.06388888888888,-26.059444444444445]	
SSER	Erechim	Erechim	Brazil	BRA	-27.66	-52.27611111111111	type:Point,coordinates:[-52.27611111111111,-27.66]	
SSEP	Sao Sepe	Sao Sepe	Brazil	BRA	-30.182222222222222	-53.57944444444445	type:Point,coordinates:[-53.57944444444445,-30.182222222222222]	
SSEO	Faz. Mimoso	Ribas Do Rio Pardo	Brazil	BRA	-20.734444444444446	-53.57666666666667	type:Point,coordinates:[-53.57666666666667,-20.734444444444446]	
SSDP	Faz. Fortaleza do Guapore	Vila Bela Da SS	Brazil	BRA	-14.463888888888889	-60.17472222222222	type:Point,coordinates:[-60.17472222222222,-14.463888888888889]	
SSDK	Sao Pedro	Igaratinga	Brazil	BRA	-20.075833333333332	-44.72833333333333	type:Point,coordinates:[-44.72833333333333,-20.075833333333332]	
SSKM	Campo Mourao	Campo Mourao	Brazil	BRA	-24.0025	-52.356944444444444	type:Point,coordinates:[-52.356944444444444,-24.0025]	
SSCQ	Cacequi	Cacequi	Brazil	BRA	-29.899166666666666	-54.92861111111111	type:Point,coordinates:[-54.92861111111111,-29.899166666666666]	
SSCP	Cornelio Procopio	Cornelio Procopio	Brazil	BRA	-23.152777777777775	-50.60277777777778	type:Point,coordinates:[-50.60277777777778,-23.152777777777775]	
SSCN	Canela	Canela	Brazil	BRA	-29.370555555555555	-50.83222222222223	type:Point,coordinates:[-50.83222222222223,-29.370555555555555]	
SSCL	Cassilandia	Cassilandia	Brazil	BRA	-19.14638888888889	-51.68527777777778	type:Point,coordinates:[-51.68527777777778,-19.14638888888889]	
SWIY	Santa Isabel do Morro	Lagoa da Confusao	Brazil	BRA	-11.573333333333332	-50.66833333333333	type:Point,coordinates:[-50.66833333333333,-11.573333333333332]	
SSCK	Olavo Cecco Rigon	Concordia	Brazil	BRA	-27.180555555555557	-52.051111111111105	type:Point,coordinates:[-52.051111111111105,-27.180555555555557]	
SSCD	Chapadao do Sul	Chapadao do Sul	Brazil	BRA	-18.837777777777777	-52.486666666666665	type:Point,coordinates:[-52.486666666666665,-18.837777777777777]	
SSCA	Faz. Campo Bom	Chapadao do Sul	Brazil	BRA	-18.739444444444445	-52.62	type:Point,coordinates:[-52.62,-18.739444444444445]	
SSBR	Bandeirantes	Bandeirantes	Brazil	BRA	-23.072777777777777	-50.42305555555555	type:Point,coordinates:[-50.42305555555555,-23.072777777777777]	
SSBQ	Faz. Brusque	Santa Cruz do Xingu	Brazil	BRA	-10.149722222222222	-52.286944444444444	type:Point,coordinates:[-52.286944444444444,-10.149722222222222]	
SSBN	Belem Novo	Porto Alegre	Brazil	BRA	-30.18777777777778	-51.18277777777777	type:Point,coordinates:[-51.18277777777777,-30.18777777777778]	
SSAQ	Aeroclub	Passo Fundo	Brazil	BRA	-28.250555555555554	-52.516666666666666	type:Point,coordinates:[-52.516666666666666,-28.250555555555554]	
SSAP	Apucarana	Apucarana	Brazil	BRA	-23.612222222222222	-51.385	type:Point,coordinates:[-51.385,-23.612222222222222]	
SSAN	Andira	Andira	Brazil	BRA	-23.026944444444442	-50.22833333333333	type:Point,coordinates:[-50.22833333333333,-23.026944444444442]	
SSAB	Ibaiti	Ibaiti	Brazil	BRA	-23.763055555555557	-50.264722222222225	type:Point,coordinates:[-50.264722222222225,-23.763055555555557]	
SNZP	Pocoes	Pocoes	Brazil	BRA	-14.525277777777779	-40.3425	type:Point,coordinates:[-40.3425,-14.525277777777779]	
SNZA	Pouso Alegre	Pouso Alegre	Brazil	BRA	-22.28888888888889	-45.919444444444444	type:Point,coordinates:[-45.919444444444444,-22.28888888888889]	
SNYT	Ituacu	Ituacu	Brazil	BRA	-13.82861111111111	-41.30222222222222	type:Point,coordinates:[-41.30222222222222,-13.82861111111111]	
SNZR	Paracatu	Paracatu	Brazil	BRA	-17.243055555555557	-46.88138888888889	type:Point,coordinates:[-46.88138888888889,-17.243055555555557]	
SNYE	Pinheiro	Pinheiro	Brazil	BRA	-2.483611111111111	-45.06722222222223	type:Point,coordinates:[-45.06722222222223,-2.483611111111111]	
SNYB	Ituiutaba	Ituiutaba	Brazil	BRA	-19.001944444444444	-49.48722222222222	type:Point,coordinates:[-49.48722222222222,-19.001944444444444]	
SSTB	Tres Barras	Tres Barras	Brazil	BRA	-26.13277777777778	-50.30972222222222	type:Point,coordinates:[-50.30972222222222,-26.13277777777778]	
SNYA	Almeirim	Almeirim	Brazil	BRA	-1.4791666666666667	-52.57805555555556	type:Point,coordinates:[-52.57805555555556,-1.4791666666666667]	
SSRU	Sao Lourenco Do Sul	Sao Lourenco Do Sul	Brazil	BRA	-31.383333333333333	-52.032777777777774	type:Point,coordinates:[-52.032777777777774,-31.383333333333333]	
SNWS	Crateus	Crateus	Brazil	BRA	-5.211111111111111	-40.70416666666667	type:Point,coordinates:[-40.70416666666667,-5.211111111111111]	
SSRW	Faz. J Campos	Porangaba	Brazil	BRA	-23.203055555555554	-48.10472222222222	type:Point,coordinates:[-48.10472222222222,-23.203055555555554]	
SNVL	Virgem Da Lapa	Virgem Da Lapa	Brazil	BRA	-16.773888888888887	-42.3875	type:Point,coordinates:[-42.3875,-16.773888888888887]	
SWEK	Canarana	Canarana	Brazil	BRA	-13.574444444444444	-52.27055555555555	type:Point,coordinates:[-52.27055555555555,-13.574444444444444]	
SNVD	Santa Maria Da Vitoria Apt	Santa Maria Da Vitoria	Brazil	BRA	-13.400555555555556	-44.217222222222226	type:Point,coordinates:[-44.217222222222226,-13.400555555555556]	
SNVB	Valenca	Valenca	Brazil	BRA	-13.296388888888888	-38.9925	type:Point,coordinates:[-38.9925,-13.296388888888888]	
SNUC	Acu	Acu	Brazil	BRA	-5.595277777777778	-36.961111111111116	type:Point,coordinates:[-36.961111111111116,-5.595277777777778]	
SNUB	Uba	Uba	Brazil	BRA	-21.1225	-42.882222222222225	type:Point,coordinates:[-42.882222222222225,-21.1225]	
SNMC	Macaubas	Macaubas	Brazil	BRA	-13.025555555555556	-42.67305555555555	type:Point,coordinates:[-42.67305555555555,-13.025555555555556]	
SNTO	Teofilo Otoni	Teofilo Otoni	Brazil	BRA	-17.890833333333333	-41.515	type:Point,coordinates:[-41.515,-17.890833333333333]	
SNSW	Soure	Soure	Brazil	BRA	-0.6983333333333334	-48.518055555555556	type:Point,coordinates:[-48.518055555555556,-0.6983333333333334]	
SNTF	Teixeira de Freitas	Teixeira de Freitas	Brazil	BRA	-17.524444444444445	-39.66833333333333	type:Point,coordinates:[-39.66833333333333,-17.524444444444445]	
SNVG	Volta Grande	Conceicao Das Alagoas	Brazil	BRA	-20.03388888888889	-48.23388888888889	type:Point,coordinates:[-48.23388888888889,-20.03388888888889]	
SNST	Souto Soares	Souto Soares	Brazil	BRA	-12.101388888888888	-41.63472222222222	type:Point,coordinates:[-41.63472222222222,-12.101388888888888]	
SNSS	Salinas	Salinas	Brazil	BRA	-16.20777777777778	-42.32222222222222	type:Point,coordinates:[-42.32222222222222,-16.20777777777778]	
SBJD	Jundiai	Jundiai	Brazil	BRA	-23.18166666666667	-46.94361111111111	type:Point,coordinates:[-46.94361111111111,-23.18166666666667]	
SNRX	Riachao	Riachao	Brazil	BRA	-7.3502777777777775	-46.63388888888889	type:Point,coordinates:[-46.63388888888889,-7.3502777777777775]	
SNRU	Caruaru	Caruaru	Brazil	BRA	-8.284444444444444	-36.01083333333333	type:Point,coordinates:[-36.01083333333333,-8.284444444444444]	
SNRP	Rio Paranaiba	Rio Paranaiba	Brazil	BRA	-19.2125	-46.24055555555556	type:Point,coordinates:[-46.24055555555556,-19.2125]	
SNIP	Itapetinga	Itapetinga	Brazil	BRA	-15.244444444444444	-40.27722222222222	type:Point,coordinates:[-40.27722222222222,-15.244444444444444]	
SNUH	Piumhi	Piumhi	Brazil	BRA	-20.43861111111111	-45.99277777777778	type:Point,coordinates:[-45.99277777777778,-20.43861111111111]	
SWSI	Presidente Joao Batista Figueiredo	Sinop	Brazil	BRA	-11.885	-55.586111111111116	type:Point,coordinates:[-55.586111111111116,-11.885]	
SBDN	Presidente Prudente	Presidente Prudente	Brazil	BRA	-22.178333333333335	-51.41888888888889	type:Point,coordinates:[-51.41888888888889,-22.178333333333335]	
SNQV	Curvelo	Curvelo	Brazil	BRA	-18.766111111111112	-44.45805555555556	type:Point,coordinates:[-44.45805555555556,-18.766111111111112]	
SNQG	Cangapara	Floriano	Brazil	BRA	-6.846111111111111	-43.07805555555556	type:Point,coordinates:[-43.07805555555556,-6.846111111111111]	
SNPU	Paraguacu	Paraguacu	Brazil	BRA	-21.559166666666666	-45.751666666666665	type:Point,coordinates:[-45.751666666666665,-21.559166666666666]	
SDEP	Presidente Epitacio	Presidente Epitacio	Brazil	BRA	-21.775555555555556	-52.16305555555555	type:Point,coordinates:[-52.16305555555555,-21.775555555555556]	
SNPO	Pompeu	Pompeu	Brazil	BRA	-19.203333333333333	-45.02333333333333	type:Point,coordinates:[-45.02333333333333,-19.203333333333333]	
SNBK	Bocaiuva	Bocaiuva	Brazil	BRA	-17.133055555555558	-43.815555555555555	type:Point,coordinates:[-43.815555555555555,-17.133055555555558]	
SNKP	Capelinha	Capelinha	Brazil	BRA	-17.683888888888887	-42.53388888888889	type:Point,coordinates:[-42.53388888888889,-17.683888888888887]	
SNPG	Porto Grande	Porto Grande	Brazil	BRA	0.8663888888888889	-51.400555555555556	type:Point,coordinates:[-51.400555555555556,0.8663888888888889]	
SNPA	Para De Minas	Para De Minas	Brazil	BRA	-19.842777777777776	-44.60111111111111	type:Point,coordinates:[-44.60111111111111,-19.842777777777776]	
SNOX	Oriximina	Oriximina	Brazil	BRA	-1.713611111111111	-55.83583333333333	type:Point,coordinates:[-55.83583333333333,-1.713611111111111]	
SNOS	Municipal Jose Figueiredo	Passos	Brazil	BRA	-20.733333333333334	-46.65972222222222	type:Point,coordinates:[-46.65972222222222,-20.733333333333334]	
SWXV	Xavantina	Nova Xavantina	Brazil	BRA	-14.690833333333334	-52.34916666666667	type:Point,coordinates:[-52.34916666666667,-14.690833333333334]	
SSCF	Max Fontoura	Campo Largo	Brazil	BRA	-25.432222222222222	-49.53	type:Point,coordinates:[-49.53,-25.432222222222222]	
SBCX	Campo Dos Bugres	Caxias Do Sul	Brazil	BRA	-29.195555555555554	-51.189722222222215	type:Point,coordinates:[-51.189722222222215,-29.195555555555554]	
SNOC	Morro Do Chapeu	Morro Do Chapeu	Brazil	BRA	-11.534444444444444	-41.17972222222222	type:Point,coordinates:[-41.17972222222222,-11.534444444444444]	
SNOA	Faz. Iraja	BALSAS	Brazil	BRA	-7.318333333333333	-46.07416666666667	type:Point,coordinates:[-46.07416666666667,-7.318333333333333]	
SNNP	Nilo Pecanha	Nilo Pecanha	Brazil	BRA	-8.066944444444443	-52.16722222222222	type:Point,coordinates:[-52.16722222222222,-8.066944444444443]	
SNGX	Guaxupe	Guaxupe	Brazil	BRA	-21.32611111111111	-46.72972222222222	type:Point,coordinates:[-46.72972222222222,-21.32611111111111]	
SNMZ	Porto De Moz	Porto De Moz	Brazil	BRA	-1.7391666666666667	-52.245	type:Point,coordinates:[-52.245,-1.7391666666666667]	
SNMX	Sao Mateus	Sao Mateus	Brazil	BRA	-18.72083333333333	-39.83305555555556	type:Point,coordinates:[-39.83305555555556,-18.72083333333333]	
SNMU	Mucuri	Mucuri	Brazil	BRA	-18.049444444444447	-39.86333333333334	type:Point,coordinates:[-39.86333333333334,-18.049444444444447]	
SSNH	Novo Hamburgo	Novo Hamburgo	Brazil	BRA	-29.69611111111111	-51.08166666666667	type:Point,coordinates:[-51.08166666666667,-29.69611111111111]	
SNMI	Mina Caraiba	Jaguarari	Brazil	BRA	-9.834722222222222	-39.88333333333333	type:Point,coordinates:[-39.88333333333333,-9.834722222222222]	
SNOF	Ouro Fino	Ouro Fino	Brazil	BRA	-22.297500000000003	-46.39333333333333	type:Point,coordinates:[-46.39333333333333,-22.297500000000003]	
SDAD	Everaldo Moraes Barreto	Adamantina	Brazil	BRA	-21.69611111111111	-51.09638888888889	type:Point,coordinates:[-51.09638888888889,-21.69611111111111]	
SNLO	Sao Lourenco	Sao Lourenco	Brazil	BRA	-22.091666666666665	-45.04527777777778	type:Point,coordinates:[-45.04527777777778,-22.091666666666665]	
SNSO	Serro	Serro	Brazil	BRA	-18.611111111111114	-43.42388888888889	type:Point,coordinates:[-43.42388888888889,-18.611111111111114]	
SNLN	Linhares	Linhares	Brazil	BRA	-19.354444444444447	-40.06888888888889	type:Point,coordinates:[-40.06888888888889,-19.354444444444447]	
SNKL	Colinas	Colinas	Brazil	BRA	-5.966944444444445	-44.23388888888889	type:Point,coordinates:[-44.23388888888889,-5.966944444444445]	
SNKH	Jacareacanga	Creputia	Brazil	BRA	-8.116944444444444	-57.117222222222225	type:Point,coordinates:[-57.117222222222225,-8.116944444444444]	
SNKF	Conselheiro Lafaiete	Conselheiro Lafaiete	Brazil	BRA	-20.738611111111112	-43.79805555555556	type:Point,coordinates:[-43.79805555555556,-20.738611111111112]	
SDIV	Ituverava	Ituverava	Brazil	BRA	-20.37527777777778	-47.76861111111111	type:Point,coordinates:[-47.76861111111111,-20.37527777777778]	
SNJQ	Jequitinhonha	Jequitinhonha	Brazil	BRA	-16.47222222222222	-41.025	type:Point,coordinates:[-41.025,-16.47222222222222]	
SNKC	Cocos	Cocos	Brazil	BRA	-14.117222222222223	-44.45055555555556	type:Point,coordinates:[-44.45055555555556,-14.117222222222223]	
SWOB	Fonte Boa	Fonte Boa	Brazil	BRA	-2.533611111111111	-66.06722222222221	type:Point,coordinates:[-66.06722222222221,-2.533611111111111]	
SNWC	Camocim	Camocim	Brazil	BRA	-2.8966666666666665	-40.856944444444444	type:Point,coordinates:[-40.856944444444444,-2.8966666666666665]	
SNYD	Pilao Arcado	Pilao Arcado	Brazil	BRA	-10.066944444444443	-42.45055555555556	type:Point,coordinates:[-42.45055555555556,-10.066944444444443]	
SNJR	Prefeito Octavio de Almeida Neves	Sao Joao Del Rei	Brazil	BRA	-21.085555555555555	-44.22527777777778	type:Point,coordinates:[-44.22527777777778,-21.085555555555555]	
SNLG	Serra do Cipo	Jaboticatubas	Brazil	BRA	-19.398611111111112	-43.74638888888889	type:Point,coordinates:[-43.74638888888889,-19.398611111111112]	
SSSG	Sao Gabriel	Sao Gabriel	Brazil	BRA	-30.345	-54.26777777777777	type:Point,coordinates:[-54.26777777777777,-30.345]	
SBGO	Santa Genoveva	Goiania	Brazil	BRA	-16.629880555555555	-49.22661388888889	type:Point,coordinates:[-49.22661388888889,-16.629880555555555]	
SNJP	Joao Pinheiro	Joao Pinheiro	Brazil	BRA	-17.7875	-46.12	type:Point,coordinates:[-46.12,-17.7875]	
SNPJ	Patrocinio	Patrocinio	Brazil	BRA	-18.909166666666664	-46.98277777777778	type:Point,coordinates:[-46.98277777777778,-18.909166666666664]	
SNIG	Iguatu	Iguatu	Brazil	BRA	-6.347777777777777	-39.29861111111111	type:Point,coordinates:[-39.29861111111111,-6.347777777777777]	
SNCP	Carutapera	Carutapera	Brazil	BRA	-1.2502777777777778	-46.01722222222222	type:Point,coordinates:[-46.01722222222222,-1.2502777777777778]	
SNIE	Caetite	Caetite	Brazil	BRA	-14.011388888888888	-42.49166666666667	type:Point,coordinates:[-42.49166666666667,-14.011388888888888]	
SNGV	Faz. Tanguru	Querencia	Brazil	BRA	-12.726944444444445	-52.3675	type:Point,coordinates:[-52.3675,-12.726944444444445]	
SNGN	Garanhuns	Garanhuns	Brazil	BRA	-8.834444444444445	-36.47138888888889	type:Point,coordinates:[-36.47138888888889,-8.834444444444445]	
SSJK	Julio De Castilos	Julio De Castilos	Brazil	BRA	-29.153055555555554	-53.74333333333333	type:Point,coordinates:[-53.74333333333333,-29.153055555555554]	
SSCR	Marechal Candido Rondon	Marechal Candido Rond*	Brazil	BRA	-24.512777777777778	-54.053888888888885	type:Point,coordinates:[-54.053888888888885,-24.512777777777778]	
SNGH	Guanhaes	Guanhaes	Brazil	BRA	-18.70722222222222	-42.83888888888889	type:Point,coordinates:[-42.83888888888889,-18.70722222222222]	
SSIQ	Itaqui	Itaqui	Brazil	BRA	-29.173055555555557	-56.53666666666666	type:Point,coordinates:[-56.53666666666666,-29.173055555555557]	
SNGD	Guadalupe	Guadalupe	Brazil	BRA	-6.782222222222222	-43.58222222222223	type:Point,coordinates:[-43.58222222222223,-6.782222222222222]	
SNAM	Santo Antonio Do Amparo	Santo Antonio Do Amparo	Brazil	BRA	-20.911388888888887	-44.894444444444446	type:Point,coordinates:[-44.894444444444446,-20.911388888888887]	
SBNF	Ministro Victor Konder Intl	Navegantes	Brazil	BRA	-26.878611111111113	-48.65083333333333	type:Point,coordinates:[-48.65083333333333,-26.878611111111113]	
SNGA	Guarapari	Guarapari	Brazil	BRA	-20.650555555555552	-40.492222222222225	type:Point,coordinates:[-40.492222222222225,-20.650555555555552]	
SNFX	Sao Felix	Sao Felix Do Xingu	Brazil	BRA	-6.6402777777777775	-51.99	type:Point,coordinates:[-51.99,-6.6402777777777775]	
SBMO	Zumbi Dos Palmares	Maceio	Brazil	BRA	-9.517222222222223	-35.78361111111111	type:Point,coordinates:[-35.78361111111111,-9.517222222222223]	
SNGI	Guanambi	Guanambi	Brazil	BRA	-14.206944444444444	-42.75111111111111	type:Point,coordinates:[-42.75111111111111,-14.206944444444444]	
SNEP	Eunapolis	Eunapolis	Brazil	BRA	-16.329166666666666	-39.57694444444445	type:Point,coordinates:[-39.57694444444445,-16.329166666666666]	
SNDW	Divisa	Encruzilhada	Brazil	BRA	-15.717222222222222	-41.01722222222222	type:Point,coordinates:[-41.01722222222222,-15.717222222222222]	
SBSG	Gov Aluizio Alves Intl	Sao Goncalo Do Amarante	Brazil	BRA	-5.768888888888889	-35.36638888888889	type:Point,coordinates:[-35.36638888888889,-5.768888888888889]	
SNDT	Juscelino Kubitschek	Diamantina	Brazil	BRA	-18.23222222222222	-43.650277777777774	type:Point,coordinates:[-43.650277777777774,-18.23222222222222]	
SNDR	Domingos Rego	Timon	Brazil	BRA	-5.080277777777778	-42.87277777777778	type:Point,coordinates:[-42.87277777777778,-5.080277777777778]	
SDGC	Garca	Garca	Brazil	BRA	-22.183611111111112	-49.65611111111111	type:Point,coordinates:[-49.65611111111111,-22.183611111111112]	
SNDC	Redencao	Redencao	Brazil	BRA	-8.031111111111112	-49.97972222222222	type:Point,coordinates:[-49.97972222222222,-8.031111111111112]	
SDNH	Novo Horizonte	Novo Horizonte	Brazil	BRA	-21.497777777777777	-49.23444444444444	type:Point,coordinates:[-49.23444444444444,-21.497777777777777]	
SBBP	Arthur Siqueira	Braganca Paulista	Brazil	BRA	-22.979166666666664	-46.5375	type:Point,coordinates:[-46.5375,-22.979166666666664]	
