EGRM	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRM.TXT
EGRN	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRN.TXT
EGRO	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRO.TXT
EGRP	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRP.TXT
EGRR	Bracknell / Beaufort Park, United Kingdom (EGRR) 51-23N 000-47W 0M	2015.11.07 1250 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRR.TXT
EGRS	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRS.TXT
EGRT	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRT.TXT
EGRV	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRV.TXT
EGRW	Station name not available	2014.10.17 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGRW.TXT
EGSC	Cambridge, United Kingdom (EGSC) 52-12N 000-11E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGSC.TXT
EGSD	Station name not available	2015.04.30 1350 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGSD.TXT
EGSH	Norwich Weather Centre, United Kingdom (EGSH) 52-38N 001-18E 0M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGSH.TXT
EGSS	Stansted Airport, United Kingdom (EGSS) 51-53N 000-14E 0M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGSS.TXT
EGTC	Cranfield, United Kingdom (EGTC) 52-04N 000-37W	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGTC.TXT
EGTE	Exeter Airport, United Kingdom (EGTE) 50-44N 003-25W	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGTE.TXT
EGTG	Filton Private , United Kingdom (EGTG) 51-31N 002-35W	2012.12.21 1150 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGTG.TXT
EGTK	Station name not available	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGTK.TXT
EGUB	Benson, United Kingdom (EGUB) 51-37N 001-05W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGUB.TXT
EGUL	Lakenheath Royal Air Force Base, United Kingdom (EGUL) 52-25N 000-34E	2016.04.07 1018 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGUL.TXT
EGUN	Mildenhall Royal Air Force Base, United Kingdom (EGUN) 52-22N 000-29E	2016.04.07 1019 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGUN.TXT
EGUO	Colerne, United Kingdom (EGUO) 51-26-21N 002-17-11W	2016.04.07 0850 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGUO.TXT
EGUW	Wattisham, United Kingdom (EGUW) 52-07N 000-58E 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGUW.TXT
EGUY	Wyton Royal Air Force Base, United Kingdom (EGUY) 52-21N 000-07W	2015.10.04 0850 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGUY.TXT
EGVA	Fairford Royal Air Force Base, United Kingdom (EGVA) 51-41N 001-47W	2016.03.30 1013 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGVA.TXT
EGVN	Brize Norton, United Kingdom (EGVN) 51-45N 001-35W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGVN.TXT
EGVO	Odiham, United Kingdom (EGVO) 51-14N 000-57W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGVO.TXT
EGVP	Middle Wallop, United Kingdom (EGVP) 51-09N 001-34W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGVP.TXT
EGWC	Cosford Royal Air Force Base, United Kingdom (EGWC) 52-38N 002-18W	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGWC.TXT
EGWU	Northolt, United Kingdom (EGWU) 51-33N 000-25W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGWU.TXT
EGXC	Coningsby Royal Air Force Base, United Kingdom (EGXC) 53-05N 000-10W	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXC.TXT
EGXD	Disforth, United Kingdom (EGXD) 54-08N 001-25W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXD.TXT
EGXE	Leeming, United Kingdom (EGXE) 54-18N 001-32W 40M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXE.TXT
EGXG	Church Fenton, United Kingdom (EGXG) 53-50N 001-12W 0M	2013.12.19 0850 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXG.TXT
EGXJ	Cottesmore, United Kingdom (EGXJ) 52-44N 000-39W	2011.03.04 1350 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXJ.TXT
EGXP	Scampton, United Kingdom (EGXP) 53-18-27N 000-33-03W	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXP.TXT
EGXS	Station name not available	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXS.TXT
EGXT	Wittering, United Kingdom (EGXT) 52-37N 000-28W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXT.TXT
EGXU	Linton-On-Ouse, United Kingdom (EGXU) 54-03N 001-15W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXU.TXT
EGXV	Leconfield, United Kingdom (EGXV) 53-52N 000-26W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXV.TXT
EGXW	Waddington, United Kingdom (EGXW) 53-10N 000-31W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXW.TXT
EGXX	Station name not available	2010.11.24 1550 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXX.TXT
EGXZ	Topcliffe Royal Air Force Base , United Kingdom (EGXZ) 54-12N 001-23W	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGXZ.TXT
EGYD	Cranwell, United Kingdom (EGYD) 53-02N 000-30W 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGYD.TXT
EGYE	Barkston Heath Royal Air Force Base , United Kingdom (EGYE) 52-58N 000-34W	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGYE.TXT
EGYH	Holbeach, United Kingdom (EGYH) 52-52N 000-09E 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGYH.TXT
EGYM	Marham, United Kingdom (EGYM) 52-39N 000-34E 0M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGYM.TXT
EGYP	Mount Pleasant Airport, South Georgia and the Islands (EGYP) 51-49S 058-27W 73M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGYP.TXT
EGYW	Wainfleet, United Kingdom (EGYW) 53-05N 000-16E 0M	2010.03.16 0850 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EGYW.TXT
EHAK	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHAK.TXT
EHAM	Amsterdam Airport Schiphol, Netherlands (EHAM) 52-18N 004-46E -2M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHAM.TXT
EHAW	Station name not available	2016.03.10 0850 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHAW.TXT
EHBK	Maastricht Airport Zuid Limburg, Netherlands (EHBK) 50-55N 005-47E 116M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHBK.TXT
EHDL	Deelen, Netherlands (EHDL) 52-04N 005-53E 52M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHDL.TXT
EHDV	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHDV.TXT
EHEH	Eindhoven, Netherlands (EHEH) 51-27N 005-25E 28M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHEH.TXT
EHFD	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHFD.TXT
EHFS	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHFS.TXT
EHFZ	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHFZ.TXT
EHGG	Groningen Airport Eelde, Netherlands (EHGG) 53-08N 006-35E 4M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHGG.TXT
EHGR	Gilze-Rijen, Netherlands (EHGR) 51-34N 004-56E 24M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHGR.TXT
EHHW	Station name not available	2016.04.05 2055 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHHW.TXT
EHJA	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHJA.TXT
EHJR	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHJR.TXT
EHKD	De Kooy, Netherlands (EHKD) 52-55N 004-47E 14M	2016.04.07 1025 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHKD.TXT
EHKV	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHKV.TXT
EHLW	Leeuwarden, Netherlands (EHLW) 53-13N 005-46E 11M	2016.04.07 1005 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHLW.TXT
EHMA	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHMA.TXT
EHMG	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHMG.TXT
EHPG	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHPG.TXT
EHQE	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHQE.TXT
EHRD	Rotterdam Airport Zestienhoven, Netherlands (EHRD) 51-57N 004-27E -4M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHRD.TXT
EHSA	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHSA.TXT
EHSB	Soesterberg, Netherlands (EHSB) 52-08N 005-17E 25M	2008.11.20 0925 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHSB.TXT
EHSC	Station name not available	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHSC.TXT
EHTW	Twenthe, Netherlands (EHTW) 52-16N 006-54E 57M	2008.04.07 1225 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHTW.TXT
EHVB	Valkenburg, Netherlands (EHVB) 52-11N 004-25E 2M	2010.04.01 0755 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHVB.TXT
EHVK	Volkel, Netherlands (EHVK) 51-39N 005-42E 21M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHVK.TXT
EHVL	Vlieland, Netherlands (EHVL) 53-15N 004-55E 12M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHVL.TXT
EHWO	Woensdrecht, Netherlands (EHWO) 51-27N 004-20E 17M	2016.04.07 0955 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EHWO.TXT
EIAP	Station name not available	2016.02.28 1300 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIAP.TXT
EIBK	Station name not available	2015.08.31 0500 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIBK.TXT
EICK	Cork Airport, Ireland (EICK) 51-51N 008-29W 162M	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EICK.TXT
EICM	Station name not available	2013.11.04 1400 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EICM.TXT
EIDL	Station name not available	2016.04.07 0930 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIDL.TXT
EIDW	Dublin Airport, Ireland (EIDW) 53-26N 006-15W 85M	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIDW.TXT
EIKN	Connaught, Ireland (EIKN) 53-54-37N 008-49-05W	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIKN.TXT
EIKY	Station name not available	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIKY.TXT
EIME	Casement Aerodrome, Ireland (EIME) 53-18N 006-26W 93M	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIME.TXT
EINN	Shannon Airport, Ireland (EINN) 52-42N 008-55W 20M	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EINN.TXT
EISG	Station name not available	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EISG.TXT
EIWF	Station name not available	2016.04.07 1000 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIWF.TXT
EIYO	Station name not available	2016.02.19 1700 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EIYO.TXT
EKAH	Tirstrup, Denmark (EKAH) 56-18N 010-37E 25M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKAH.TXT
EKAV	Avno Danish Air Force Base , Denmark (EKAV) 55-05N 011-47E	2014.12.11 0720 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKAV.TXT
EKBI	Billund Lufthavn, Denmark (EKBI) 55-44N 009-10E 79M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKBI.TXT
EKCH	Koebenhavn / Kastrup, Denmark (EKCH) 55-37N 012-39E 5M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKCH.TXT
EKEB	Esbjerg, Denmark (EKEB) 55-32N 008-34E 29M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKEB.TXT
EKFA	Station name not available	2008.03.31 0650 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKFA.TXT
EKGC	Station name not available	2014.12.11 0720 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKGC.TXT
EKGF	Station name not available	2015.12.03 0959 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKGF.TXT
EKHA	Station name not available	2014.12.11 0720 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKHA.TXT
EKHD	Station name not available	2014.12.11 0720 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKHD.TXT
EKHN	Station name not available	2014.12.11 0720 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKHN.TXT
EKHR	Station name not available	2014.12.10 0450 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKHR.TXT
EKKA	Karup, Denmark (EKKA) 56-18N 009-07E 53M	2016.04.07 1022 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKKA.TXT
EKOD	Odense / Beldringe, Denmark (EKOD) 55-29N 010-20E 17M	2016.04.07 1011 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKOD.TXT
EKRK	Koebenhavn / Roskilde, Denmark (EKRK) 55-35N 012-08E 44M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKRK.TXT
EKRN	Roenne, Denmark (EKRN) 55-04N 014-45E 16M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKRN.TXT
EKSB	Soenderborg Lufthavn, Denmark (EKSB) 54-58N 009-47E 14M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKSB.TXT
EKSN	Sindal Flyveplads, Denmark (EKSN) 57-30N 010-13E 28M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKSN.TXT
EKSP	Skrydstrup, Denmark (EKSP) 55-14N 009-16E 47M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKSP.TXT
EKTE	Station name not available	2014.12.11 0720 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKTE.TXT
EKVD	Vamdrup, Denmark (EKVD) 55-26N 009-20E 45M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKVD.TXT
EKVG	Soervaag / Vagar, Denmark (EKVG) 62-04N 007-17W 92M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKVG.TXT
EKVJ	Stauning Lufthavn, Denmark (EKVJ) 56-00N 008-21E 5M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKVJ.TXT
EKYT	Aalborg, Denmark (EKYT) 57-06N 009-51E 13M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EKYT.TXT
ELLX	Luxembourg / Luxembourg, Luxembourg (ELLX) 49-37N 006-13E 379M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ELLX.TXT
EMAA	Station name not available	2009.06.21 1900 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/EMAA.TXT
ENAL	Alesund / Vigra, Norway (ENAL) 62-34N 006-07E 22M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENAL.TXT
ENAN	Andoya, Norway (ENAN) 69-18N 016-09E 14M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENAN.TXT
ENAT	Alta Lufthavn, Norway (ENAT) 69-59N 023-22E 3M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENAT.TXT
ENBL	Forde / Bringeland, Norway (ENBL) 61-27N 005-52E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENBL.TXT
ENBN	Bronnoysund / Bronnoy, Norway (ENBN) 65-28N 012-13E 9M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENBN.TXT
ENBO	Bodo Vi, Norway (ENBO) 67-16N 014-22E 13M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENBO.TXT
ENBR	Bergen / Flesland, Norway (ENBR) 60-17N 005-14E 50M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENBR.TXT
ENBS	Batsfjord, Norway (ENBS) 70-38N 029-44E	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENBS.TXT
ENBV	Berlevag, Norway (ENBV) 70-52N 029-02E 13M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENBV.TXT
ENCN	Kristiansand / Kjevik, Norway (ENCN) 58-12N 008-05E 17M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENCN.TXT
ENCR	Station name not available	2008.06.01 1220 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENCR.TXT
ENDR	Draugen, Norway (ENDR) 64-21-20N 007-47-30E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENDR.TXT
ENDU	Bardufoss, Norway (ENDU) 69-04N 018-32E 79M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENDU.TXT
ENEK	Ekofisk Oil Platform, Norway (ENEK) 56-33N 003-15E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENEK.TXT
ENEV	Evenes, Norway (ENEV) 68-31N 016-41E 26M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENEV.TXT
ENFB	Oslo / Fornebu, Norway (ENFB) 59-54N 010-38E 17M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENFB.TXT
ENFG	Fagernes Leirin, Norway (ENFG) 61-00N 009-18E	2016.03.31 1520 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENFG.TXT
ENFL	Floro, Norway (ENFL) 61-35N 005-02E 9M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENFL.TXT
ENGC	Gullfax Platform , Norway (ENGC) 61-02N 002-02E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENGC.TXT
ENGM	Oslo / Gardermoen, Norway (ENGM) 60-12N 011-05E 204M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENGM.TXT
ENHD	Haugesund / Karmoy, Norway (ENHD) 59-21N 005-13E 24M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENHD.TXT
ENHE	Heidrun, Norway (ENHE) 65-19-30N 002-19-36E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENHE.TXT
ENHF	Hammerfest, Norway (ENHF) 70-40N 023-40E 81M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENHF.TXT
ENHK	Hasvik, Norway (ENHK) 70-29N 022-09E	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENHK.TXT
ENHM	Station name not available	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENHM.TXT
ENHV	Honningsvag / Valan, Norway (ENHV) 71-01N 025-59E 14M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENHV.TXT
ENKB	Kristiansund / Kvernberget, Norway (ENKB) 63-07N 007-50E 62M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENKB.TXT
ENKR	Kirkenes Lufthavn, Norway (ENKR) 69-44N 029-54E 91M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENKR.TXT
ENLA	Station name not available	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENLA.TXT
ENLK	Leknes, Norway (ENLK) 68-09N 013-37E 26M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENLK.TXT
ENMH	Mehamn, Norway (ENMH) 71-02N 027-50E 13M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENMH.TXT
ENMI	Station name not available	2009.11.12 0055 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENMI.TXT
ENML	Molde / Aro, Norway (ENML) 62-45N 007-16E 3M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENML.TXT
ENMS	Mosjoen Kjaerstad, Norway (ENMS) 65-48N 013-08E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENMS.TXT
ENNA	Banak, Norway (ENNA) 70-04N 024-59E 8M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENNA.TXT
ENNE	Station name not available	2016.04.07 0920 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENNE.TXT
ENNK	Narvik Iii, Norway (ENNK) 68-28N 017-30E 23M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENNK.TXT
ENNM	Namsos Lufthavn, Norway (ENNM) 64-28N 011-35E 2M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENNM.TXT
ENNO	Notodden, Norway (ENNO) 59-34N 009-13E	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENNO.TXT
ENOA	Oseberg , Norway (ENOA) 59-19N 010-27E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENOA.TXT
ENOL	Orland Iii, Norway (ENOL) 63-42N 009-36E 7M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENOL.TXT
ENOV	Orsta-Volda / Hovden, Norway (ENOV) 62-11N 006-04E 74M	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENOV.TXT
ENQA	Station name not available	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENQA.TXT
ENQC	Station name not available	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENQC.TXT
ENQR	Station name not available	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENQR.TXT
ENRA	Mo I Rana / Rossvoll, Norway (ENRA) 66-22N 014-18E 70M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENRA.TXT
ENRM	Rorvik / Ryum, Norway (ENRM) 64-50N 011-09E	2016.04.07 0950 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENRM.TXT
ENRO	Roros Lufthavn, Norway (ENRO) 62-35N 011-21E 626M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENRO.TXT
ENRS	Rost Flyplass, Norway (ENRS) 67-31N 012-06E	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENRS.TXT
ENRY	Rygge, Norway (ENRY) 59-23N 010-47E 53M	2016.04.07 1020 UTC	ftp://tgftp.nws.noaa.gov/data/observations/metar/decoded/ENRY.TXT
